,state_id,attraction,reviews_url,region,new_categories
1606,MD,William Paca House & Garden,https://www.tripadvisor.com.ar/Attraction_Review-g29494-d116665-Reviews-William_Paca_House_Garden-Annapolis_Maryland.html,South Atlantic,Historia
1607,MD,Edgar Allan Poe's Grave Site and Memorial,https://www.tripadvisor.com.ar/Attraction_Review-g60811-d144278-Reviews-Edgar_Allan_Poe_s_Grave_Site_and_Memorial-Baltimore_Maryland.html,South Atlantic,
1608,MD,Great Allegheny Passage,https://www.tripadvisor.com.ar/Attraction_Review-g41098-d2292777-Reviews-Great_Allegheny_Passage-Cumberland_Maryland.html,South Atlantic,Deportes
1609,MD,National Harbor,https://www.tripadvisor.com.ar/Attraction_Review-g7791276-d10847405-Reviews-National_Harbor-National_Harbor_Maryland.html,South Atlantic,
1610,MD,Washington Monument and Mount Vernon Place,https://www.tripadvisor.com.ar/Attraction_Review-g60811-d109117-Reviews-Washington_Monument_and_Mount_Vernon_Place-Baltimore_Maryland.html,South Atlantic,
1611,MD,Harriet Tubman Underground Railroad National Historical Park,https://www.tripadvisor.com.ar/Attraction_Review-g41064-d12164730-Reviews-Harriet_Tubman_Underground_Railroad_National_Historical_Park-Church_Creek_Marylan.html,South Atlantic,Ciencia
1612,MD,Autobahn Indoor Speedway & Events,https://www.tripadvisor.com.ar/Attraction_Review-g41208-d4475701-Reviews-Autobahn_Indoor_Speedway_Events-Jessup_Maryland.html,South Atlantic,Entretenimiento
1613,MD,Templo de Washington D.C.,https://www.tripadvisor.com.ar/Attraction_Review-g41212-d20951766-Reviews-Washington_D_C_Temple_Visitors_Center-Kensington_Montgomery_County_Maryland.html,South Atlantic,Historia
1614,VA,Arlington National Cemetery,https://www.tripadvisor.com.ar/Attraction_Review-g30242-d102529-Reviews-Arlington_National_Cemetery-Arlington_Virginia.html,South Atlantic,Historia
1615,VA,Monticello de Thomas Jefferson,https://www.tripadvisor.com.ar/Attraction_Review-g57592-d102649-Reviews-Monticello-Charlottesville_Virginia.html,South Atlantic,Historia
1616,VA,Historic Jamestowne,https://www.tripadvisor.com.ar/Attraction_Review-g58313-d102548-Reviews-Historic_Jamestowne-Williamsburg_Virginia.html,South Atlantic,Historia
1617,VA,Steven F Udvar-Hazy Center,https://www.tripadvisor.com.ar/Attraction_Review-g57589-d1957407-Reviews-Steven_F_Udvar_Hazy_Center-Chantilly_Fairfax_County_Virginia.html,South Atlantic,Ciencia
1618,VA,Luray Caverns,https://www.tripadvisor.com.ar/Attraction_Review-g60964-d104021-Reviews-Luray_Caverns-Luray_Virginia.html,South Atlantic,
1619,VA,Virginia Beach Boardwalk,https://www.tripadvisor.com.ar/Attraction_Review-g58277-d269374-Reviews-Virginia_Beach_Boardwalk-Virginia_Beach_Virginia.html,South Atlantic,
1620,VA,George Washington's Mount Vernon,https://www.tripadvisor.com.ar/Attraction_Review-g57996-d104407-Reviews-George_Washington_s_Mount_Vernon-Mount_Vernon_Fairfax_County_Virginia.html,South Atlantic,Ciencia
1621,VA,Virginia Museum of Fine Arts,https://www.tripadvisor.com.ar/Attraction_Review-g60893-d267437-Reviews-Virginia_Museum_of_Fine_Arts-Richmond_Virginia.html,South Atlantic,Cultura
1622,VA,Jamestown Settlement,https://www.tripadvisor.com.ar/Attraction_Review-g58313-d559162-Reviews-Jamestown_Settlement-Williamsburg_Virginia.html,South Atlantic,Historia
1623,VA,Tumba de los Desconocidos,https://www.tripadvisor.com.ar/Attraction_Review-g30242-d104638-Reviews-The_Tomb_of_the_Unknown_Soldier-Arlington_Virginia.html,South Atlantic,
1624,VA,Maymont,https://www.tripadvisor.com.ar/Attraction_Review-g60893-d258006-Reviews-Maymont-Richmond_Virginia.html,South Atlantic,
1625,VA,Skyline Drive,https://www.tripadvisor.com.ar/Attraction_Review-g143051-d145001-Reviews-Skyline_Drive-Shenandoah_National_Park_Virginia.html,South Atlantic,
1626,VA,Chincoteague National Wildlife Refuge,https://www.tripadvisor.com.ar/Attraction_Review-g57602-d104406-Reviews-Chincoteague_National_Wildlife_Refuge-Chincoteague_Island_Virginia.html,South Atlantic,
1627,VA,Virginia Safari Park,https://www.tripadvisor.com.ar/Attraction_Review-g58003-d597021-Reviews-Virginia_Safari_Park-Natural_Bridge_Virginia.html,South Atlantic,
1628,VA,Old Town,https://www.tripadvisor.com.ar/Attraction_Review-g30226-d266201-Reviews-Old_Town-Alexandria_Virginia.html,South Atlantic,Historia
1629,VA,Military Aviation Museum,https://www.tripadvisor.com.ar/Attraction_Review-g58277-d1632663-Reviews-Military_Aviation_Museum-Virginia_Beach_Virginia.html,South Atlantic,Ciencia
1630,VA,Lewis Ginter Botanical Garden,https://www.tripadvisor.com.ar/Attraction_Review-g60893-d102958-Reviews-Lewis_Ginter_Botanical_Garden-Richmond_Virginia.html,South Atlantic,Naturaleza
1631,VA,Battleship Wisconsin at Nauticus,https://www.tripadvisor.com.ar/Attraction_Review-g58026-d316125-Reviews-Battleship_Wisconsin_at_Nauticus-Norfolk_Virginia.html,South Atlantic,
1632,VA,Virginia Creeper Trail,https://www.tripadvisor.com.ar/Attraction_Review-g30220-d145561-Reviews-Virginia_Creeper_Trail-Abingdon_Virginia.html,South Atlantic,Naturaleza
1633,VA,Great Falls Park,https://www.tripadvisor.com.ar/Attraction_Review-g60726-d285884-Reviews-Great_Falls_Park-McLean_Fairfax_County_Virginia.html,South Atlantic,
1634,VA,Governor's Palace,https://www.tripadvisor.com.ar/Attraction_Review-g58313-d143926-Reviews-Governor_s_Palace-Williamsburg_Virginia.html,South Atlantic,Historia
1635,VA,U.S. Marine Corps War Memorial,https://www.tripadvisor.com.ar/Attraction_Review-g30242-d103272-Reviews-U_S_Marine_Corps_War_Memorial-Arlington_Virginia.html,South Atlantic,Historia
1636,VA,Chrysler Museum of Art,https://www.tripadvisor.com.ar/Attraction_Review-g58026-d316129-Reviews-Chrysler_Museum_of_Art-Norfolk_Virginia.html,South Atlantic,Cultura
1637,VA,Natural Bridge State Park,https://www.tripadvisor.com.ar/Attraction_Review-g58003-d279478-Reviews-Natural_Bridge_State_Park-Natural_Bridge_Virginia.html,South Atlantic,Historia
1638,VA,National D-Day Memorial,https://www.tripadvisor.com.ar/Attraction_Review-g57494-d265902-Reviews-National_D_Day_Memorial-Bedford_Virginia.html,South Atlantic,Historia
1639,VA,Tarnished Truth Distilling Co.,https://www.tripadvisor.com.ar/Attraction_Review-g58277-d13810360-Reviews-Tarnished_Truth_Distilling_Co-Virginia_Beach_Virginia.html,South Atlantic,Comida
1640,VA,Hollywood Cemetery,https://www.tripadvisor.com.ar/Attraction_Review-g60893-d318453-Reviews-Hollywood_Cemetery-Richmond_Virginia.html,South Atlantic,
1641,VA,National Museum of the Marine Corps,https://www.tripadvisor.com.ar/Attraction_Review-g60940-d562393-Reviews-National_Museum_of_the_Marine_Corps-Triangle_Prince_William_County_Virginia.html,South Atlantic,Ciencia
1642,VA,Arlington National Cemetery,https://www.tripadvisor.com.ar/Attraction_Review-g30242-d102529-Reviews-Arlington_National_Cemetery-Arlington_Virginia.html,South Atlantic,Historia
1643,VA,Monticello de Thomas Jefferson,https://www.tripadvisor.com.ar/Attraction_Review-g57592-d102649-Reviews-Monticello-Charlottesville_Virginia.html,South Atlantic,Historia
1644,VA,Historic Jamestowne,https://www.tripadvisor.com.ar/Attraction_Review-g58313-d102548-Reviews-Historic_Jamestowne-Williamsburg_Virginia.html,South Atlantic,Historia
1645,VA,Steven F Udvar-Hazy Center,https://www.tripadvisor.com.ar/Attraction_Review-g57589-d1957407-Reviews-Steven_F_Udvar_Hazy_Center-Chantilly_Fairfax_County_Virginia.html,South Atlantic,Ciencia
1646,VA,Luray Caverns,https://www.tripadvisor.com.ar/Attraction_Review-g60964-d104021-Reviews-Luray_Caverns-Luray_Virginia.html,South Atlantic,
1647,VA,Virginia Beach Boardwalk,https://www.tripadvisor.com.ar/Attraction_Review-g58277-d269374-Reviews-Virginia_Beach_Boardwalk-Virginia_Beach_Virginia.html,South Atlantic,
1648,VA,George Washington's Mount Vernon,https://www.tripadvisor.com.ar/Attraction_Review-g57996-d104407-Reviews-George_Washington_s_Mount_Vernon-Mount_Vernon_Fairfax_County_Virginia.html,South Atlantic,Ciencia
1649,VA,Grand Caverns,https://www.tripadvisor.com.ar/Attraction_Review-g57792-d108583-Reviews-Grand_Caverns-Grottoes_Virginia.html,South Atlantic,
1650,VA,Grayson Highlands State Park,https://www.tripadvisor.com.ar/Attraction_Review-g57997-d1028278-Reviews-Grayson_Highlands_State_Park-Mouth_of_Wilson_Virginia.html,South Atlantic,
1651,VA,Stonewall Jackson's Headquarters,https://www.tripadvisor.com.ar/Attraction_Review-g58318-d534501-Reviews-Stonewall_Jackson_s_Headquarters-Winchester_Virginia.html,South Atlantic,Ciencia
1652,VA,Chesapeake Bay Bridge-Tunnel,https://www.tripadvisor.com.ar/Attraction_Review-g57567-d1208667-Reviews-Chesapeake_Bay_Bridge_Tunnel-Cape_Charles_Virginia.html,South Atlantic,
1653,VA,Trump Winery,https://www.tripadvisor.com.ar/Attraction_Review-g57592-d267479-Reviews-Trump_Winery-Charlottesville_Virginia.html,South Atlantic,Comida
1654,VA,Museum of Chincoteague,https://www.tripadvisor.com.ar/Attraction_Review-g57602-d278923-Reviews-Museum_of_Chincoteague-Chincoteague_Island_Virginia.html,South Atlantic,
1655,VA,Virginia Museum of Transportation,https://www.tripadvisor.com.ar/Attraction_Review-g58134-d278984-Reviews-Virginia_Museum_of_Transportation-Roanoke_Virginia.html,South Atlantic,Ciencia
1656,VA,Museum of the Shenandoah Valley,https://www.tripadvisor.com.ar/Attraction_Review-g58318-d561581-Reviews-Museum_of_the_Shenandoah_Valley-Winchester_Virginia.html,South Atlantic,Cultura
1657,VA,Tall Ship Providence,https://www.tripadvisor.com.ar/Attraction_Review-g30226-d21143313-Reviews-Tall_Ship_Providence-Alexandria_Virginia.html,South Atlantic,Ciencia
1658,VA,Colonial Parkway,https://www.tripadvisor.com.ar/Attraction_Review-g60775-d3628264-Reviews-Colonial_Parkway-Yorktown_Virginia.html,South Atlantic,
1659,VA,Skyline Caverns,https://www.tripadvisor.com.ar/Attraction_Review-g57755-d108290-Reviews-Skyline_Caverns-Front_Royal_Virginia.html,South Atlantic,
1660,VA,Woodlawn & Pope-Leighey House,https://www.tripadvisor.com.ar/Attraction_Review-g30226-d536537-Reviews-Woodlawn_Pope_Leighey_House-Alexandria_Virginia.html,South Atlantic,Historia
1661,VA,Cape Charles Beach,https://www.tripadvisor.com.ar/Attraction_Review-g57567-d2470029-Reviews-Cape_Charles_Beach-Cape_Charles_Virginia.html,South Atlantic,Naturaleza
1662,VA,Stonewall Jackson House,https://www.tripadvisor.com.ar/Attraction_Review-g57896-d207461-Reviews-Stonewall_Jackson_House-Lexington_Virginia.html,South Atlantic,Historia
1663,VA,Colonial National Historic Park,https://www.tripadvisor.com.ar/Attraction_Review-g58313-d6684153-Reviews-Colonial_National_Historic_Park-Williamsburg_Virginia.html,South Atlantic,Naturaleza
1664,VA,Endless Caverns,https://www.tripadvisor.com.ar/Attraction_Review-g58013-d108289-Reviews-Endless_Caverns-New_Market_Shenandoah_County_Virginia.html,South Atlantic,
1665,VA,Colonial Williamsburg Visitor Center,https://www.tripadvisor.com.ar/Attraction_Review-g58313-d12816248-Reviews-Colonial_Williamsburg_Visitor_Center-Williamsburg_Virginia.html,South Atlantic,Ciencia
1666,VA,King Neptune Statue on the Boardwalk,https://www.tripadvisor.com.ar/Attraction_Review-g58277-d14102540-Reviews-King_Neptune_Statue_on_the_Boardwalk-Virginia_Beach_Virginia.html,South Atlantic,Historia
1667,VA,Virginia Air & Space Science Center,https://www.tripadvisor.com.ar/Attraction_Review-g57804-d104883-Reviews-Virginia_Air_Space_Science_Center-Hampton_Virginia.html,South Atlantic,Ciencia
1668,VA,Caverns At Natural Bridge,https://www.tripadvisor.com.ar/Attraction_Review-g58003-d2201545-Reviews-Caverns_At_Natural_Bridge-Natural_Bridge_Virginia.html,South Atlantic,
1669,VA,Autobahn Indoor Speedway & Events,https://www.tripadvisor.com.ar/Attraction_Review-g60895-d10593880-Reviews-Autobahn_Indoor_Speedway_Events-Manassas_Prince_William_County_Virginia.html,South Atlantic,Entretenimiento
1670,WV,Trans-Allegheny Lunatic Asylum,https://www.tripadvisor.com.ar/Attraction_Review-g59638-d1049077-Reviews-Trans_Allegheny_Lunatic_Asylum-Weston_West_Virginia.html,South Atlantic,Historia
1671,WV,Harpers Ferry National Historical Park,https://www.tripadvisor.com.ar/Attraction_Review-g60722-d143167-Reviews-Harpers_Ferry_National_Historical_Park-Harpers_Ferry_West_Virginia.html,South Atlantic,Historia
1672,WV,West Virginia Penitentiary,https://www.tripadvisor.com.ar/Attraction_Review-g59336-d116991-Reviews-West_Virginia_Penitentiary-Moundsville_West_Virginia.html,South Atlantic,Historia
1673,WV,New River Gorge Bridge,https://www.tripadvisor.com.ar/Attraction_Review-g59058-d624014-Reviews-New_River_Gorge_Bridge-Fayetteville_West_Virginia.html,South Atlantic,
1674,WV,Beckley Exhibition Coal Mine and Youth Museum,https://www.tripadvisor.com.ar/Attraction_Review-g58856-d108070-Reviews-Beckley_Exhibition_Coal_Mine_and_Youth_Museum-Beckley_West_Virginia.html,South Atlantic,Ciencia
1675,WV,Blackwater Falls State Park,https://www.tripadvisor.com.ar/Attraction_Review-g58999-d1819675-Reviews-Blackwater_Falls_State_Park-Davis_West_Virginia.html,South Atlantic,Naturaleza
1676,WV,Gandy Dancer Theatre and Conference Center,https://www.tripadvisor.com.ar/Attraction_Review-g59035-d2311317-Reviews-Gandy_Dancer_Theatre_and_Conference_Center-Elkins_West_Virginia.html,South Atlantic,
1677,WV,Lost World Caverns,https://www.tripadvisor.com.ar/Attraction_Review-g59251-d664793-Reviews-Lost_World_Caverns-Lewisburg_West_Virginia.html,South Atlantic,
1678,WV,Cass Scenic Railroad State Park,https://www.tripadvisor.com.ar/Attraction_Review-g58938-d292764-Reviews-Cass_Scenic_Railroad_State_Park-Cass_West_Virginia.html,South Atlantic,
1679,WV,The Greenbrier Falconry,https://www.tripadvisor.com.ar/Attraction_Review-g59644-d3530893-Reviews-The_Greenbrier_Falconry-White_Sulphur_Springs_West_Virginia.html,South Atlantic,
1680,WV,Berkeley Springs State Park,https://www.tripadvisor.com.ar/Attraction_Review-g58870-d146097-Reviews-Berkeley_Springs_State_Park-Berkeley_Springs_West_Virginia.html,South Atlantic,
1681,WV,New River Gorge,https://www.tripadvisor.com.ar/Attraction_Review-g28971-d105480-Reviews-New_River_Gorge-West_Virginia.html,South Atlantic,
1682,WV,Babcock State Park,https://www.tripadvisor.com.ar/Attraction_Review-g58961-d105486-Reviews-Babcock_State_Park-Clifftop_West_Virginia.html,South Atlantic,Naturaleza
1683,WV,Heritage Farm Museum and Village,https://www.tripadvisor.com.ar/Attraction_Review-g59175-d1053226-Reviews-Heritage_Farm_Museum_and_Village-Huntington_West_Virginia.html,South Atlantic,
1684,WV,Mothman Museum,https://www.tripadvisor.com.ar/Attraction_Review-g59426-d621279-Reviews-Mothman_Museum-Point_Pleasant_West_Virginia.html,South Atlantic,Ciencia
1685,WV,Blennerhassett Island Historical State Park,https://www.tripadvisor.com.ar/Attraction_Review-g59401-d274484-Reviews-Blennerhassett_Island_Historical_State_Park-Parkersburg_West_Virginia.html,South Atlantic,Historia
1686,WV,Greenbrier Government Relocation Facility,https://www.tripadvisor.com.ar/Attraction_Review-g59644-d104465-Reviews-Greenbrier_Government_Relocation_Facility-White_Sulphur_Springs_West_Virginia.html,South Atlantic,Historia
1687,WV,Wonderment Puppet Theater,https://www.tripadvisor.com.ar/Attraction_Review-g59292-d6105861-Reviews-Wonderment_Puppet_Theater-Martinsburg_West_Virginia.html,South Atlantic,
1688,WV,Trans-Allegheny Lunatic Asylum,https://www.tripadvisor.com.ar/Attraction_Review-g59638-d1049077-Reviews-Trans_Allegheny_Lunatic_Asylum-Weston_West_Virginia.html,South Atlantic,Historia
1689,WV,Harpers Ferry National Historical Park,https://www.tripadvisor.com.ar/Attraction_Review-g60722-d143167-Reviews-Harpers_Ferry_National_Historical_Park-Harpers_Ferry_West_Virginia.html,South Atlantic,Historia
1690,WV,West Virginia Penitentiary,https://www.tripadvisor.com.ar/Attraction_Review-g59336-d116991-Reviews-West_Virginia_Penitentiary-Moundsville_West_Virginia.html,South Atlantic,Historia
1691,WV,New River Gorge Bridge,https://www.tripadvisor.com.ar/Attraction_Review-g59058-d624014-Reviews-New_River_Gorge_Bridge-Fayetteville_West_Virginia.html,South Atlantic,
1692,WV,Beckley Exhibition Coal Mine and Youth Museum,https://www.tripadvisor.com.ar/Attraction_Review-g58856-d108070-Reviews-Beckley_Exhibition_Coal_Mine_and_Youth_Museum-Beckley_West_Virginia.html,South Atlantic,Ciencia
1693,WV,Blackwater Falls State Park,https://www.tripadvisor.com.ar/Attraction_Review-g58999-d1819675-Reviews-Blackwater_Falls_State_Park-Davis_West_Virginia.html,South Atlantic,Naturaleza
1694,WV,Gandy Dancer Theatre and Conference Center,https://www.tripadvisor.com.ar/Attraction_Review-g59035-d2311317-Reviews-Gandy_Dancer_Theatre_and_Conference_Center-Elkins_West_Virginia.html,South Atlantic,
1695,WV,Endless Wall Trail,https://www.tripadvisor.com.ar/Attraction_Review-g59234-d6580473-Reviews-Endless_Wall_Trail-Lansing_West_Virginia.html,South Atlantic,Naturaleza
1696,WV,The Point,https://www.tripadvisor.com.ar/Attraction_Review-g60722-d10700624-Reviews-The_Point-Harpers_Ferry_West_Virginia.html,South Atlantic,Historia
1697,WV,Long Point Trail,https://www.tripadvisor.com.ar/Attraction_Review-g59058-d12189741-Reviews-Long_Point_Trail-Fayetteville_West_Virginia.html,South Atlantic,Naturaleza
1698,WV,New River Gorge National Park & Preserve,https://www.tripadvisor.com.ar/Attraction_Review-g60743-d23142694-Reviews-New_River_Gorge_National_Park_Preserve-Glen_Jean_West_Virginia.html,South Atlantic,
1699,DC,Lincoln Memorial,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d10105731-Reviews-Lincoln_Memorial-Washington_DC_District_of_Columbia.html,South Atlantic,Historia
1700,DC,Museo Nacional Smithsoniano de Historia Natural,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d104867-Reviews-Smithsonian_National_Museum_of_Natural_History-Washington_DC_District_of_Columbia.html,South Atlantic,
1701,DC,Galería Nacional de Arte,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d107892-Reviews-National_Gallery_of_Art-Washington_DC_District_of_Columbia.html,South Atlantic,Cultura
1702,DC,Museo Nacional del Aire y del Espacio,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d107967-Reviews-National_Air_and_Space_Museum-Washington_DC_District_of_Columbia.html,South Atlantic,Ciencia
1703,DC,Biblioteca del Congreso,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d104859-Reviews-Library_of_Congress-Washington_DC_District_of_Columbia.html,South Atlantic,Ciencia
1704,DC,Museo Estadounidense Conmemorativo del Holocausto,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d103441-Reviews-United_States_Holocaust_Memorial_Museum-Washington_DC_District_of_Columbia.html,South Atlantic,
1705,DC,Monumento a los Veteranos de Vietnam,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d104863-Reviews-Vietnam_Veterans_Memorial-Washington_DC_District_of_Columbia.html,South Atlantic,Historia
1706,DC,Monumento Conmemorativo a los Veteranos de la Guerra de Corea,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d108434-Reviews-Korean_War_Veterans_Memorial-Washington_DC_District_of_Columbia.html,South Atlantic,Historia
1707,DC,Explanada Nacional,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d107965-Reviews-National_Mall-Washington_DC_District_of_Columbia.html,South Atlantic,Naturaleza
1708,DC,Monumento Conmemorativo Nacional de la Segunda Guerra Mundial,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d497518-Reviews-National_World_War_II_Memorial-Washington_DC_District_of_Columbia.html,South Atlantic,Historia
1709,DC,U.S. Capitol,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d143718-Reviews-U_S_Capitol-Washington_DC_District_of_Columbia.html,South Atlantic,
1710,DC,Washington Monument,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d107009-Reviews-Washington_Monument-Washington_DC_District_of_Columbia.html,South Atlantic,Historia
1711,DC,National Museum of African American History and Culture,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d10895065-Reviews-National_Museum_of_African_American_History_and_Culture-Washington_DC_District_of.html,South Atlantic,
1712,DC,National Portrait Gallery,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d108423-Reviews-National_Portrait_Gallery-Washington_DC_District_of_Columbia.html,South Atlantic,Cultura
1713,DC,Monumento Conmemorativo a Franklin Delano Roosevelt,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d143758-Reviews-Franklin_Delano_Roosevelt_Memorial-Washington_DC_District_of_Columbia.html,South Atlantic,Historia
1714,DC,Ford's Theatre,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d104861-Reviews-Ford_s_Theatre-Washington_DC_District_of_Columbia.html,South Atlantic,Historia
1715,DC,Jefferson Memorial,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d103436-Reviews-Jefferson_Memorial-Washington_DC_District_of_Columbia.html,South Atlantic,Historia
1716,DC,National Museum of American History,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d103446-Reviews-National_Museum_of_American_History-Washington_DC_District_of_Columbia.html,South Atlantic,
1717,DC,"Martin Luther King, Jr. Memorial",https://www.tripadvisor.com.ar/Attraction_Review-g28970-d2267934-Reviews-Martin_Luther_King_Jr_Memorial-Washington_DC_District_of_Columbia.html,South Atlantic,Historia
1718,DC,Washington National Cathedral,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d143751-Reviews-Washington_National_Cathedral-Washington_DC_District_of_Columbia.html,South Atlantic,Historia
1719,DC,United States Botanic Garden,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d143930-Reviews-United_States_Botanic_Garden-Washington_DC_District_of_Columbia.html,South Atlantic,Naturaleza
1720,DC,White House,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d103227-Reviews-White_House-Washington_DC_District_of_Columbia.html,South Atlantic,
1721,DC,"Hillwood Estate, Museum & Gardens",https://www.tripadvisor.com.ar/Attraction_Review-g28970-d266635-Reviews-Hillwood_Estate_Museum_Gardens-Washington_DC_District_of_Columbia.html,South Atlantic,Historia
1722,DC,The National Archives Museum,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d104857-Reviews-The_National_Archives_Museum-Washington_DC_District_of_Columbia.html,South Atlantic,Ciencia
1723,DC,Basilica of the National Shrine of the Immaculate Conception,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d218282-Reviews-Basilica_of_the_National_Shrine_of_the_Immaculate_Conception-Washington_DC_District.html,South Atlantic,Espiritualidad
1724,DC,International Spy Museum,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d254773-Reviews-International_Spy_Museum-Washington_DC_District_of_Columbia.html,South Atlantic,Ciencia
1725,DC,Georgetown,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d143709-Reviews-Georgetown-Washington_DC_District_of_Columbia.html,South Atlantic,
1726,DC,Capitol Hill,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d143712-Reviews-Capitol_Hill-Washington_DC_District_of_Columbia.html,South Atlantic,
1727,DC,Smithsonian’s National Zoo & Conservation Biology Institute,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d109242-Reviews-Smithsonian_s_National_Zoo_Conservation_Biology_Institute-Washington_DC_District_of.html,South Atlantic,
1728,DC,Lincoln Memorial,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d10105731-Reviews-Lincoln_Memorial-Washington_DC_District_of_Columbia.html,South Atlantic,Historia
1729,DC,Museo Nacional Smithsoniano de Historia Natural,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d104867-Reviews-Smithsonian_National_Museum_of_Natural_History-Washington_DC_District_of_Columbia.html,South Atlantic,
1730,DC,Galería Nacional de Arte,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d107892-Reviews-National_Gallery_of_Art-Washington_DC_District_of_Columbia.html,South Atlantic,Cultura
1731,DC,Museo Nacional del Aire y del Espacio,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d107967-Reviews-National_Air_and_Space_Museum-Washington_DC_District_of_Columbia.html,South Atlantic,Ciencia
1732,DC,Biblioteca del Congreso,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d104859-Reviews-Library_of_Congress-Washington_DC_District_of_Columbia.html,South Atlantic,Ciencia
1733,DC,Museo Estadounidense Conmemorativo del Holocausto,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d103441-Reviews-United_States_Holocaust_Memorial_Museum-Washington_DC_District_of_Columbia.html,South Atlantic,
1734,DC,Monumento a los Veteranos de Vietnam,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d104863-Reviews-Vietnam_Veterans_Memorial-Washington_DC_District_of_Columbia.html,South Atlantic,Historia
1735,DC,Monumento Conmemorativo a los Veteranos de la Guerra de Corea,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d108434-Reviews-Korean_War_Veterans_Memorial-Washington_DC_District_of_Columbia.html,South Atlantic,Historia
1736,DC,Explanada Nacional,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d107965-Reviews-National_Mall-Washington_DC_District_of_Columbia.html,South Atlantic,Naturaleza
1737,DC,Tidal Basin,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d105014-Reviews-Tidal_Basin-Washington_DC_District_of_Columbia.html,South Atlantic,
1738,DC,Smithsonian American Art Museum,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d532224-Reviews-Smithsonian_American_Art_Museum-Washington_DC_District_of_Columbia.html,South Atlantic,Cultura
1739,DC,The Phillips Collection,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d130097-Reviews-The_Phillips_Collection-Washington_DC_District_of_Columbia.html,South Atlantic,Cultura
1740,DC,Planet Word,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d20145439-Reviews-Planet_Word-Washington_DC_District_of_Columbia.html,South Atlantic,Ciencia
1741,DC,The Escape Game DC - Downtown,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d23998460-Reviews-The_Escape_Game_DC_Downtown-Washington_DC_District_of_Columbia.html,South Atlantic,
1742,DC,DC By Foot,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d12276905-Reviews-DC_By_Foot-Washington_DC_District_of_Columbia.html,South Atlantic,
1743,DC,Unscripted by Guided Tours DC,https://www.tripadvisor.com.ar/Attraction_Review-g28970-d10682254-Reviews-Unscripted_by_Guided_Tours_DC-Washington_DC_District_of_Columbia.html,South Atlantic,
1744,ND,Theodore Roosevelt National Park,https://www.tripadvisor.com.ar/Attraction_Review-g60973-d1911641-Reviews-Theodore_Roosevelt_National_Park-Medora_North_Dakota.html,West North Central,
1745,ND,Scandinavian Heritage Park,https://www.tripadvisor.com.ar/Attraction_Review-g49909-d286131-Reviews-Scandinavian_Heritage_Park-Minot_North_Dakota.html,West North Central,Naturaleza
1746,ND,Fargo-Moorhead Visitors Center,https://www.tripadvisor.com.ar/Attraction_Review-g49785-d2347064-Reviews-Fargo_Moorhead_Visitors_Center-Fargo_North_Dakota.html,West North Central,Ciencia
1747,ND,South Unit,https://www.tripadvisor.com.ar/Attraction_Review-g143052-d144861-Reviews-South_Unit-Theodore_Roosevelt_National_Park_North_Dakota.html,West North Central,
1748,ND,North Dakota Heritage Center & State Museum,https://www.tripadvisor.com.ar/Attraction_Review-g49709-d217962-Reviews-North_Dakota_Heritage_Center_State_Museum-Bismarck_North_Dakota.html,West North Central,
